Timestamp (24hr),Timestamp (Epoch UTC),Tag1,Tag2,Tag3,Tag4,Tag5,Tag6,Tag7,Tag8,Tag9,Tag10
2025-09-02 00:51:12,1756754472,42.34,68.59,64.76,33.7,32.65,39.57,34.6,40.29,85.62,18.44
2025-09-02 00:51:13,1756754473,31.92,56.2,65.71,64.42,98.66,92.09,91.1,12.11,57.81,73.63
2025-09-02 00:51:14,1756754474,45.72,20.5,63.53,95.51,77.11,95.16,84.87,56.52,23.33,29.3
2025-09-02 00:51:15,1756754475,40.64,60.65,80.15,77.2,39.05,38.77,81.99,44.54,40.7,76.24
2025-09-02 00:51:16,1756754476,30.36,48.28,77.96,33.99,90.07,49.78,53.23,99.89,65.33,35.25
2025-09-02 00:51:17,1756754477,27.54,86.14,58.33,75.57,25.75,86.28,22.31,22.11,43.56,34.37
2025-09-02 00:51:18,1756754478,94.14,52.39,87.07,86.23,22.26,76.15,27.0,55.23,89.76,63.26
2025-09-02 00:51:19,1756754479,44.07,74.47,19.64,39.83,26.77,14.53,46.93,47.1,44.35,15.29
2025-09-02 00:51:20,1756754480,99.35,32.17,74.59,91.51,39.08,81.77,77.63,44.35,17.21,99.49
2025-09-02 00:51:21,1756754481,38.54,35.71,10.12,90.8,56.56,54.69,95.82,91.72,77.46,27.05
2025-09-02 00:51:22,1756754482,91.18,83.24,14.61,53.88,90.06,34.09,22.69,24.54,15.59,56.17
2025-09-02 00:51:23,1756754483,36.79,59.84,14.98,47.16,30.91,55.46,20.81,77.77,64.26,32.79
2025-09-02 00:51:24,1756754484,61.59,58.48,86.39,93.91,62.02,97.23,60.57,71.32,80.31,90.61
2025-09-02 00:51:25,1756754485,51.0,77.48,81.63,33.56,41.63,20.13,70.39,66.79,51.57,64.95
2025-09-02 00:51:26,1756754486,24.84,98.32,79.23,55.7,44.15,88.84,85.21,97.95,84.84,91.04
2025-09-02 00:51:27,1756754487,73.76,23.78,43.04,98.38,91.78,14.41,51.18,23.9,74.98,14.71
2025-09-02 00:51:28,1756754488,41.12,86.48,31.51,77.19,32.02,67.25,38.61,36.22,28.82,19.62
2025-09-02 00:51:29,1756754489,57.43,66.84,14.26,24.06,44.5,59.85,77.95,11.2,44.21,34.42
2025-09-02 00:51:30,1756754490,61.4,71.38,17.27,27.1,84.14,74.89,64.31,54.81,82.81,47.8
2025-09-02 00:51:31,1756754491,80.01,12.46,48.44,56.61,18.6,87.04,73.27,20.38,48.12,11.56
2025-09-02 00:51:32,1756754492,39.12,40.13,26.24,27.07,83.37,96.17,64.85,29.2,98.89,75.6
2025-09-02 00:51:33,1756754493,15.38,99.41,60.98,27.03,77.32,99.4,79.04,84.63,59.68,70.92
2025-09-02 00:51:34,1756754494,24.34,70.71,67.92,58.56,61.07,70.47,57.2,28.33,17.54,25.55
2025-09-02 00:51:35,1756754495,79.72,68.11,24.06,64.37,27.26,33.3,66.3,77.54,99.47,62.36
2025-09-02 00:51:36,1756754496,54.04,20.56,45.42,94.96,46.22,85.63,67.28,11.02,56.21,30.58
2025-09-02 00:51:37,1756754497,84.35,83.1,11.08,33.42,90.81,45.38,86.73,97.33,13.43,45.28
2025-09-02 00:51:38,1756754498,60.67,86.94,96.19,70.75,77.28,70.44,95.68,46.7,77.12,62.09
2025-09-02 00:51:39,1756754499,50.95,74.89,78.05,41.83,39.57,63.67,27.27,53.37,49.65,70.87
2025-09-02 00:51:40,1756754500,56.08,49.07,99.94,97.29,76.97,67.42,86.47,74.77,43.83,64.63
2025-09-02 00:51:41,1756754501,10.66,43.87,48.11,38.3,39.22,19.4,22.19,38.94,62.62,11.57
2025-09-02 00:51:42,1756754502,58.74,11.36,15.57,39.51,58.02,20.57,73.34,70.36,58.71,45.66
2025-09-02 00:51:43,1756754503,95.21,17.38,10.75,28.32,17.02,80.72,50.59,57.52,72.85,80.05
2025-09-02 00:51:44,1756754504,73.81,21.6,99.98,38.46,49.27,60.5,53.16,22.13,78.48,28.34
2025-09-02 00:51:45,1756754505,48.25,10.82,51.05,80.88,93.6,61.39,20.62,33.83,34.58,59.5
2025-09-02 00:51:46,1756754506,94.99,98.61,64.31,31.71,38.98,66.72,35.08,91.44,87.86,51.88
2025-09-02 00:51:47,1756754507,15.09,65.19,61.34,85.63,67.98,67.66,25.09,88.79,73.65,75.93
2025-09-02 00:51:48,1756754508,61.25,15.38,46.21,17.65,39.44,61.09,56.42,14.46,91.6,14.78
2025-09-02 00:51:49,1756754509,10.01,63.42,71.77,23.6,46.58,32.86,61.87,49.1,91.18,30.78
2025-09-02 00:51:50,1756754510,71.0,32.41,34.27,18.21,13.35,81.05,92.06,75.4,38.82,70.38
2025-09-02 00:51:51,1756754511,11.23,48.95,29.89,28.74,98.51,68.16,46.69,71.86,94.49,63.84
2025-09-02 00:51:52,1756754512,95.77,33.78,44.24,87.96,93.05,28.07,62.88,35.1,11.18,42.13
2025-09-02 00:51:53,1756754513,50.07,44.66,34.35,70.84,33.63,83.38,60.46,79.21,71.04,94.54
2025-09-02 00:51:55,1756754515,99.3,15.35,50.65,83.72,89.29,76.76,82.8,46.24,76.57,83.47
2025-09-02 00:51:56,1756754516,61.55,19.48,87.49,91.07,91.75,98.09,14.02,21.36,96.86,73.55
2025-09-02 00:51:57,1756754517,17.96,63.2,99.37,16.95,33.94,57.17,27.84,29.73,78.26,87.91
2025-09-02 00:51:58,1756754518,62.08,50.12,45.48,28.42,59.55,93.43,82.55,61.02,89.75,94.28
2025-09-02 00:51:59,1756754519,33.91,77.68,24.57,76.91,30.73,98.4,23.71,44.79,50.67,42.21
2025-09-02 00:52:00,1756754520,56.81,70.53,52.19,78.8,50.55,54.22,69.8,89.15,12.83,99.24
2025-09-02 00:52:01,1756754521,15.41,84.43,53.63,38.47,87.17,63.37,42.77,94.82,36.0,87.06
2025-09-02 00:52:02,1756754522,95.24,39.24,45.23,50.78,58.56,98.56,95.7,60.74,34.5,16.3
2025-09-02 00:52:03,1756754523,17.5,20.93,74.04,60.72,96.02,92.81,62.28,84.87,89.65,89.49
2025-09-02 00:52:04,1756754524,84.54,35.64,94.46,28.62,78.59,32.71,18.4,41.64,12.73,42.34
2025-09-02 00:52:05,1756754525,68.0,84.88,70.85,98.66,22.0,44.37,94.0,30.68,99.26,27.81
2025-09-02 00:52:06,1756754526,46.46,73.52,92.19,26.59,15.03,45.44,85.63,94.67,31.16,13.49
2025-09-02 00:52:07,1756754527,44.23,29.53,67.52,36.72,83.77,41.51,68.36,73.66,83.59,37.17
2025-09-02 00:52:08,1756754528,40.6,21.67,79.5,93.83,62.9,72.38,34.76,29.23,68.45,19.47
2025-09-02 00:52:09,1756754529,29.84,47.87,85.74,99.86,33.28,38.2,14.15,74.52,34.72,87.88
2025-09-02 00:52:10,1756754530,21.54,29.03,76.77,35.01,47.77,90.4,14.47,44.46,57.67,36.02
2025-09-02 00:52:11,1756754531,79.55,20.56,49.27,21.46,64.6,95.11,54.7,75.58,88.01,45.71
2025-09-02 00:52:12,1756754532,64.86,99.54,45.81,76.5,90.86,88.86,81.32,43.68,29.86,18.83
2025-09-02 00:52:13,1756754533,66.48,95.67,23.56,60.76,15.78,64.56,88.65,28.52,98.57,66.77
2025-09-02 00:52:14,1756754534,35.07,71.2,94.36,50.9,77.51,51.76,56.88,92.89,70.29,88.6
2025-09-02 00:52:15,1756754535,29.98,81.88,67.02,26.86,65.99,41.17,95.11,78.63,65.13,99.46
2025-09-02 00:52:16,1756754536,57.09,15.81,30.2,49.58,16.0,20.03,32.89,64.74,38.63,77.17
2025-09-02 00:52:17,1756754537,60.7,43.15,62.3,31.88,15.04,97.7,30.11,77.36,10.83,20.49
2025-09-02 00:52:18,1756754538,11.71,34.42,89.42,93.3,50.69,36.85,85.72,53.65,95.58,14.98
2025-09-02 00:52:19,1756754539,88.34,40.28,98.73,56.45,93.14,84.28,85.97,80.13,15.49,90.02
2025-09-02 00:52:20,1756754540,64.47,47.41,17.49,32.52,20.46,61.08,96.08,64.03,48.85,45.27
2025-09-02 00:52:21,1756754541,78.93,53.24,49.8,31.37,75.94,47.53,46.17,54.57,45.23,72.9
2025-09-02 00:52:22,1756754542,79.92,73.72,59.59,94.69,90.16,20.66,62.75,52.67,38.38,85.29
2025-09-02 00:52:23,1756754543,68.84,44.2,82.78,79.3,14.67,40.53,86.21,17.24,95.68,11.72
2025-09-02 00:52:24,1756754544,97.28,55.94,88.4,21.74,60.64,16.83,61.83,71.27,60.19,57.17
2025-09-02 00:52:25,1756754545,12.64,56.77,10.1,53.9,60.19,21.91,36.57,70.96,37.26,57.54
2025-09-02 00:52:26,1756754546,13.04,16.49,87.63,68.85,89.85,72.33,56.24,19.64,92.38,75.02
2025-09-02 00:52:27,1756754547,84.12,41.4,71.75,96.8,97.18,68.7,62.32,16.32,18.7,61.83
2025-09-02 00:52:28,1756754548,30.83,80.03,40.2,89.96,82.51,62.78,77.03,85.03,68.44,27.59
2025-09-02 00:52:29,1756754549,94.58,74.68,96.24,76.98,83.89,50.53,52.35,89.97,90.1,58.54
2025-09-02 00:52:30,1756754550,57.15,16.74,85.21,24.28,19.54,71.79,92.5,88.25,78.55,20.39
2025-09-02 00:52:31,1756754551,48.14,89.38,94.35,68.47,68.05,52.51,29.31,82.45,89.69,64.32
2025-09-02 00:52:32,1756754552,83.93,15.51,12.51,43.17,58.91,75.27,91.63,89.88,82.89,57.68
2025-09-02 00:52:33,1756754553,80.05,17.1,28.51,43.32,38.01,89.02,70.65,90.31,80.06,13.68
2025-09-02 00:52:34,1756754554,53.79,91.65,96.88,90.95,78.02,61.61,96.54,21.53,89.54,70.52
2025-09-02 00:52:35,1756754555,90.1,78.91,94.86,59.34,17.64,16.53,81.75,99.94,26.9,98.44
2025-09-02 00:52:36,1756754556,25.93,15.44,97.45,45.56,29.93,25.9,56.68,26.29,39.12,72.41
2025-09-02 00:52:37,1756754557,36.63,46.43,72.54,79.07,39.99,54.52,25.32,22.92,91.21,34.34
2025-09-02 00:52:38,1756754558,75.94,79.99,79.13,47.86,85.69,18.22,48.65,16.73,58.96,20.37
2025-09-02 00:52:39,1756754559,74.21,61.7,67.77,52.08,47.21,24.88,72.37,92.21,18.52,72.46
2025-09-02 00:52:40,1756754560,28.59,68.34,39.13,36.8,77.25,15.98,96.06,68.31,16.7,53.94
2025-09-02 00:52:41,1756754561,75.59,38.38,64.31,95.07,71.73,81.04,92.59,94.81,27.17,35.94
2025-09-02 00:52:42,1756754562,36.99,74.19,55.56,41.66,45.13,76.13,36.85,84.5,85.69,91.54
2025-09-02 00:52:43,1756754563,53.86,80.3,60.16,86.14,46.63,51.89,43.31,63.91,61.41,59.92
2025-09-02 00:52:44,1756754564,65.94,89.59,52.06,76.34,30.09,49.89,50.14,59.6,20.75,43.66
2025-09-02 00:52:45,1756754565,21.61,66.81,90.82,56.42,28.8,26.45,24.05,37.37,54.51,93.78
2025-09-02 00:52:46,1756754566,14.11,18.98,54.81,51.47,41.98,91.49,22.14,43.71,41.59,66.93
2025-09-02 00:52:47,1756754567,57.25,23.93,23.0,43.16,60.76,27.03,70.92,78.71,54.77,88.91
2025-09-02 00:52:48,1756754568,33.02,71.83,40.24,16.46,62.56,47.33,95.74,73.81,93.88,11.49
2025-09-02 00:52:49,1756754569,15.01,50.44,12.54,66.83,16.59,45.3,59.07,19.09,24.2,55.85
2025-09-02 00:52:50,1756754570,24.52,12.99,60.63,33.79,62.51,50.34,48.23,65.11,47.26,86.32
2025-09-02 00:52:51,1756754571,84.64,87.26,76.04,70.88,20.33,48.44,26.84,79.88,29.07,87.95
2025-09-02 00:52:52,1756754572,41.68,40.0,32.94,94.75,65.1,74.45,61.38,52.38,86.94,78.83
2025-09-02 00:52:53,1756754573,65.25,38.81,75.85,21.04,75.13,51.02,71.74,67.12,54.74,29.72
2025-09-02 00:52:54,1756754574,77.7,53.24,87.48,72.61,49.91,89.28,43.49,52.29,68.33,54.43
2025-09-02 00:52:55,1756754575,91.54,58.08,50.25,19.51,65.02,23.67,34.04,69.76,20.61,76.47
2025-09-02 00:52:56,1756754576,71.95,42.73,56.7,97.1,33.01,27.75,92.56,86.94,55.71,45.37
2025-09-02 00:52:57,1756754577,63.88,71.46,29.31,68.94,76.35,34.28,94.56,87.51,79.94,34.66
2025-09-02 00:52:58,1756754578,83.87,11.69,38.73,34.76,44.03,61.03,70.51,89.31,99.32,88.88
2025-09-02 00:52:59,1756754579,27.39,34.18,98.85,36.45,92.67,38.71,67.26,98.48,62.44,64.34
2025-09-02 00:53:00,1756754580,84.88,13.76,72.55,28.69,83.48,46.37,17.17,24.46,90.69,52.31
2025-09-02 00:53:01,1756754581,97.21,14.8,77.46,46.6,86.62,10.27,59.15,21.08,93.03,32.49
2025-09-02 00:53:02,1756754582,73.89,49.69,22.45,70.06,88.93,88.31,87.32,94.25,22.51,14.62
2025-09-02 00:53:03,1756754583,49.97,36.83,74.41,44.53,22.78,15.66,22.24,82.28,32.49,53.07
2025-09-02 00:53:04,1756754584,37.13,23.85,61.69,46.42,64.25,33.22,57.4,56.19,71.7,24.55
2025-09-02 00:53:05,1756754585,23.05,97.9,82.39,40.86,15.25,61.94,98.4,61.39,83.77,56.34
2025-09-02 00:53:06,1756754586,92.7,22.88,39.01,77.47,82.02,81.97,14.76,17.8,56.65,78.4
2025-09-02 00:53:08,1756754588,69.73,38.63,82.24,63.12,10.34,90.68,42.4,68.32,52.66,51.49
2025-09-02 00:53:09,1756754589,44.05,24.89,66.9,83.14,32.83,51.78,56.16,44.07,20.3,77.89
2025-09-02 00:53:10,1756754590,29.72,92.38,13.36,12.16,26.68,53.68,88.03,76.0,32.72,13.79
2025-09-02 00:53:11,1756754591,22.82,18.26,88.05,91.53,94.99,58.99,78.3,34.48,31.46,11.36
2025-09-02 00:53:12,1756754592,17.0,58.82,62.29,70.87,13.38,70.05,41.21,75.5,30.1,96.81
2025-09-02 00:53:13,1756754593,32.93,15.54,28.73,49.11,70.24,99.8,55.07,62.23,28.18,76.51
2025-09-02 00:53:14,1756754594,91.28,31.46,13.28,32.86,12.73,25.4,84.52,45.64,48.18,72.2
2025-09-02 00:53:15,1756754595,25.05,71.91,98.28,39.5,97.86,37.82,93.14,65.49,78.94,99.65
2025-09-02 00:53:16,1756754596,14.64,72.47,78.65,10.85,10.76,69.29,22.42,17.24,63.69,39.73
2025-09-02 00:53:17,1756754597,90.82,99.59,46.05,89.8,34.91,80.14,34.68,64.87,12.6,70.18
2025-09-02 00:53:18,1756754598,76.16,99.82,92.4,46.02,15.07,79.24,26.32,25.07,11.17,85.83
2025-09-02 00:53:19,1756754599,98.17,81.4,47.37,49.62,36.13,52.8,88.06,23.74,73.15,28.2
2025-09-02 00:53:20,1756754600,97.63,57.77,71.48,16.34,49.82,71.58,51.89,93.05,13.63,76.52
2025-09-02 00:53:21,1756754601,31.2,38.47,45.09,81.97,58.6,95.05,96.36,86.15,35.51,92.72
2025-09-02 00:53:22,1756754602,59.9,52.58,48.6,36.06,60.05,94.38,51.02,32.92,45.35,34.25
2025-09-02 00:53:23,1756754603,53.24,34.76,63.75,61.8,96.28,60.41,89.49,50.72,19.96,88.53
2025-09-02 00:53:24,1756754604,23.21,21.54,75.79,38.63,81.41,59.17,97.24,70.63,82.43,78.14
2025-09-02 00:53:25,1756754605,88.11,96.7,95.0,96.01,83.71,85.36,43.16,24.82,28.91,31.18
2025-09-02 00:53:26,1756754606,82.99,66.9,95.94,96.34,23.74,24.7,71.86,14.66,88.87,68.3
2025-09-02 00:53:27,1756754607,43.17,69.43,37.35,62.54,56.02,97.44,77.3,76.23,39.73,21.82
2025-09-02 00:53:28,1756754608,85.65,84.68,28.11,25.72,57.35,16.63,14.04,15.36,38.26,62.59
2025-09-02 00:53:29,1756754609,50.15,36.18,43.67,39.14,57.94,76.68,63.05,86.08,60.32,72.29
2025-09-02 00:53:30,1756754610,75.09,74.68,63.67,81.99,89.93,75.81,18.82,31.13,98.26,22.41
2025-09-02 00:53:31,1756754611,79.33,34.78,27.14,15.27,40.37,78.03,29.2,67.55,86.33,19.47
2025-09-02 00:53:32,1756754612,20.15,82.67,88.65,11.27,17.38,51.93,77.65,20.79,57.2,53.6
2025-09-02 00:53:33,1756754613,60.79,11.7,21.75,19.56,61.82,31.91,95.93,58.17,52.71,63.14
2025-09-02 00:53:34,1756754614,24.54,38.77,54.86,29.5,40.33,23.25,80.6,21.6,55.95,24.88
2025-09-02 00:53:35,1756754615,90.15,13.88,47.54,84.05,58.72,89.88,24.56,80.25,19.74,26.4
2025-09-02 00:53:36,1756754616,86.56,48.88,82.38,69.68,61.54,46.67,72.3,47.97,61.38,81.73
2025-09-02 00:53:37,1756754617,82.52,70.93,36.59,50.3,16.77,22.86,77.97,79.25,78.24,96.11
2025-09-02 00:53:38,1756754618,71.35,20.92,75.85,99.36,92.21,37.19,51.83,85.97,58.96,51.14
2025-09-02 00:53:39,1756754619,31.42,75.28,57.68,85.12,55.3,92.67,10.65,39.78,54.36,76.13
2025-09-02 00:53:40,1756754620,35.74,36.95,20.29,77.58,25.0,45.93,21.2,54.76,55.69,46.74
2025-09-02 00:53:41,1756754621,73.79,81.14,66.9,59.38,21.96,29.37,48.36,49.54,28.51,60.81
2025-09-02 00:53:42,1756754622,58.08,15.22,96.35,89.98,45.88,71.83,53.22,49.24,72.85,47.51
2025-09-02 00:53:43,1756754623,27.56,44.29,35.15,28.48,48.47,13.07,53.59,58.29,84.08,98.4
2025-09-02 00:53:44,1756754624,38.29,98.89,66.81,19.77,48.65,77.94,37.37,90.66,27.28,54.69
2025-09-02 00:53:45,1756754625,59.06,14.22,95.45,99.8,54.85,72.1,78.58,94.41,48.9,68.83
2025-09-02 00:53:46,1756754626,20.69,71.81,44.82,68.68,78.65,40.78,30.79,22.89,24.32,68.03
2025-09-02 00:53:47,1756754627,98.45,47.37,27.29,95.28,71.57,93.0,93.75,73.12,53.24,26.5
2025-09-02 00:53:48,1756754628,91.73,47.52,21.17,10.34,54.41,27.74,97.61,63.8,78.18,89.52
2025-09-02 00:53:49,1756754629,52.95,78.79,97.22,13.99,57.49,75.77,14.02,83.06,70.99,33.83
2025-09-02 00:53:50,1756754630,53.53,93.28,35.95,97.61,69.84,77.07,45.97,53.36,98.55,60.74
2025-09-02 00:53:51,1756754631,82.4,91.67,39.86,90.35,47.33,74.99,58.6,97.98,44.08,34.14
2025-09-02 00:53:52,1756754632,64.07,78.15,17.25,61.51,62.93,47.94,30.0,83.56,94.86,71.07
2025-09-02 00:53:53,1756754633,47.0,41.3,77.74,88.5,76.15,54.31,18.08,56.1,77.33,87.28
2025-09-02 00:53:54,1756754634,44.08,72.03,18.48,18.41,34.44,75.67,39.54,77.63,40.64,74.81
2025-09-02 00:53:55,1756754635,84.08,41.02,93.57,53.98,46.38,37.26,51.1,36.86,82.24,90.8
2025-09-02 00:53:56,1756754636,94.92,40.35,72.3,51.26,10.55,77.53,20.91,35.87,56.67,25.93
2025-09-02 00:53:57,1756754637,52.23,53.6,11.6,34.7,61.23,41.08,81.2,13.87,40.99,97.92
2025-09-02 00:53:58,1756754638,85.06,28.41,55.3,15.77,73.45,71.17,61.47,14.19,38.04,30.03
2025-09-02 00:53:59,1756754639,63.99,27.59,23.02,11.34,69.31,87.06,80.39,48.09,35.74,16.65
2025-09-02 00:54:00,1756754640,38.81,51.62,48.87,49.72,70.8,84.22,80.53,36.39,88.64,52.23
2025-09-02 00:54:01,1756754641,82.31,69.72,13.33,12.44,38.3,84.5,54.34,62.46,37.35,29.53
2025-09-02 00:54:02,1756754642,73.47,66.94,25.0,43.44,65.74,81.8,57.65,79.23,90.68,75.4
2025-09-02 00:54:03,1756754643,25.25,96.96,42.99,69.61,23.25,81.42,65.91,89.21,51.68,32.21
2025-09-02 00:54:04,1756754644,17.26,74.93,61.19,58.82,15.59,55.92,61.62,34.88,42.6,18.09
2025-09-02 00:54:05,1756754645,89.94,30.59,24.13,89.84,91.18,83.02,83.47,63.46,17.56,68.2
2025-09-02 00:54:06,1756754646,87.88,94.99,17.54,18.73,31.65,38.35,57.35,67.12,84.21,26.21
2025-09-02 00:54:07,1756754647,40.16,62.28,80.17,81.19,76.92,10.39,19.81,62.07,18.06,25.84
2025-09-02 00:54:08,1756754648,82.95,46.91,71.55,48.62,34.2,63.87,20.64,48.08,55.51,23.86
2025-09-02 00:54:09,1756754649,31.98,47.24,56.16,21.9,57.12,71.33,33.49,32.81,71.91,89.63
2025-09-02 00:54:10,1756754650,25.9,33.23,28.07,29.14,53.09,24.61,22.97,72.49,97.25,99.86
2025-09-02 00:54:11,1756754651,52.36,26.27,77.9,87.58,29.01,73.26,25.02,96.49,31.32,27.34
2025-09-02 00:54:12,1756754652,64.32,75.78,42.57,86.17,35.48,98.52,69.63,81.1,40.47,16.28
2025-09-02 00:54:13,1756754653,34.53,74.56,52.02,25.7,69.68,24.78,61.48,60.1,46.05,48.55
2025-09-02 00:54:14,1756754654,76.41,13.8,71.29,93.72,10.99,33.49,39.76,92.21,80.75,51.45
2025-09-02 00:54:15,1756754655,73.04,54.96,99.54,81.55,96.98,53.5,38.27,95.21,89.82,59.61
2025-09-02 00:54:16,1756754656,15.43,66.84,23.16,59.74,98.9,89.06,66.9,18.73,20.18,27.23
2025-09-02 00:54:17,1756754657,78.84,56.19,12.47,60.23,84.84,38.96,72.06,72.65,35.98,98.6
2025-09-02 00:54:18,1756754658,47.7,22.52,85.26,75.09,48.48,83.2,16.16,57.47,86.18,87.8
2025-09-02 00:54:19,1756754659,88.67,75.91,12.56,54.33,16.5,62.07,35.95,61.3,14.24,83.09
2025-09-02 00:54:20,1756754660,60.96,24.07,81.03,88.25,46.75,60.26,21.72,87.51,57.43,45.67
2025-09-02 00:54:21,1756754661,47.9,93.85,66.82,85.23,73.19,52.74,33.52,99.84,49.12,20.77
2025-09-02 00:54:22,1756754662,34.54,16.7,76.77,74.93,30.16,97.09,25.15,34.03,93.15,37.03
2025-09-02 00:54:23,1756754663,82.04,34.98,70.76,77.99,48.32,94.06,37.66,21.32,22.86,58.22
2025-09-02 00:54:24,1756754664,67.89,23.37,58.72,64.85,84.79,84.66,18.32,94.9,94.44,38.8
2025-09-02 00:54:26,1756754666,75.02,65.24,53.67,22.48,29.8,89.56,91.58,43.42,41.77,56.0
2025-09-02 00:54:27,1756754667,93.58,26.81,18.33,29.24,27.46,99.83,70.68,53.68,70.19,13.48
2025-09-02 00:54:28,1756754668,57.48,22.85,14.91,52.51,23.91,46.8,85.18,61.92,10.69,46.58
2025-09-02 00:54:29,1756754669,11.45,67.04,37.26,22.99,85.83,64.09,61.46,89.66,50.74,61.66
2025-09-02 00:54:30,1756754670,21.55,77.31,37.39,73.67,38.9,43.34,82.36,83.62,78.97,85.67
2025-09-02 00:54:31,1756754671,75.65,30.24,54.39,35.35,74.31,51.36,15.11,23.33,95.68,11.98
2025-09-02 00:54:32,1756754672,96.72,59.01,47.68,11.6,37.18,52.05,51.22,20.01,91.05,67.5
2025-09-02 00:54:33,1756754673,96.94,34.47,53.55,63.9,21.71,60.76,63.34,77.35,84.7,33.1
2025-09-02 00:54:34,1756754674,31.39,17.12,33.86,68.41,23.04,94.76,38.62,11.53,28.17,13.11
2025-09-02 00:54:35,1756754675,82.39,61.06,60.97,97.06,10.27,89.68,45.68,97.69,65.3,55.36
2025-09-02 00:54:36,1756754676,44.21,43.59,58.71,49.08,83.68,76.77,95.15,55.84,46.84,96.13
2025-09-02 00:54:37,1756754677,46.25,51.6,97.52,60.94,83.33,69.79,92.28,19.94,16.34,27.48
2025-09-02 00:54:38,1756754678,17.59,25.0,79.58,84.68,25.43,10.16,82.87,31.71,55.45,81.32
2025-09-02 00:54:39,1756754679,28.47,69.19,46.72,15.63,60.54,95.41,18.38,50.83,51.61,88.56
2025-09-02 00:54:40,1756754680,61.12,83.72,93.82,52.49,36.44,53.78,45.29,23.27,13.14,33.05
2025-09-02 00:54:41,1756754681,54.81,33.17,66.73,90.01,72.64,54.98,97.41,11.91,71.55,97.42
2025-09-02 00:54:42,1756754682,54.56,96.3,66.27,67.88,44.08,20.81,60.32,62.4,28.39,13.85
2025-09-02 00:54:43,1756754683,43.42,91.38,64.96,99.7,91.64,65.72,16.22,54.99,48.18,38.76
2025-09-02 00:54:44,1756754684,34.96,24.89,72.55,97.72,90.16,94.85,69.7,25.51,58.47,44.55
2025-09-02 00:54:45,1756754685,96.27,15.98,52.46,36.63,18.35,56.21,70.06,22.42,19.26,78.36
2025-09-02 00:54:46,1756754686,19.38,81.09,94.83,74.86,80.74,14.73,79.85,36.01,48.7,44.46
2025-09-02 00:54:47,1756754687,25.67,89.15,90.59,12.88,92.28,23.81,15.64,21.08,78.27,35.18
2025-09-02 00:54:48,1756754688,48.04,61.13,86.24,21.12,74.89,56.94,96.39,39.09,66.82,71.66
2025-09-02 00:54:49,1756754689,97.3,42.9,91.88,82.46,12.7,41.72,50.61,18.16,26.3,22.57
2025-09-02 00:54:50,1756754690,93.31,60.65,88.77,60.51,30.13,90.56,63.67,26.87,68.3,11.09
2025-09-02 00:54:51,1756754691,95.99,67.12,17.05,92.04,64.1,73.99,33.02,78.81,94.73,75.8
2025-09-02 00:54:52,1756754692,14.89,33.12,40.64,38.46,99.86,39.14,28.1,62.23,54.36,77.78
2025-09-02 00:54:53,1756754693,10.32,46.64,66.26,55.51,54.22,33.06,96.1,65.12,36.3,73.98
2025-09-02 00:54:54,1756754694,94.75,92.43,29.4,10.86,86.62,99.92,41.88,94.53,64.97,23.64
2025-09-02 00:54:55,1756754695,98.89,67.28,40.69,72.61,31.09,65.81,34.89,91.56,34.56,54.07
2025-09-02 00:54:56,1756754696,92.58,66.73,88.95,67.74,60.05,97.08,11.45,23.05,69.01,85.94
2025-09-02 00:54:57,1756754697,42.41,78.78,92.27,39.7,69.54,82.97,76.61,36.96,74.25,50.89
2025-09-02 00:54:58,1756754698,39.37,35.23,41.35,29.51,24.86,27.64,59.45,65.45,96.21,73.03
2025-09-02 00:54:59,1756754699,63.54,79.94,35.6,58.07,20.85,41.09,42.84,82.27,57.45,36.49
2025-09-02 00:55:00,1756754700,15.63,78.59,45.13,74.21,68.9,52.58,81.64,78.46,13.93,47.92
2025-09-02 00:55:01,1756754701,99.9,26.54,10.7,29.19,89.68,60.43,27.86,87.98,67.17,98.35
2025-09-02 00:55:02,1756754702,92.78,90.37,22.03,39.7,51.13,65.93,94.23,89.13,25.16,32.71
2025-09-02 00:55:03,1756754703,49.9,42.82,82.26,60.44,92.43,23.05,18.95,21.99,40.41,24.83
2025-09-02 00:55:04,1756754704,46.85,21.34,16.3,20.42,40.31,44.47,64.86,56.44,35.5,52.95
2025-09-02 00:55:05,1756754705,54.2,89.69,73.34,41.86,84.52,24.03,31.09,27.43,63.98,38.13
2025-09-02 00:55:06,1756754706,74.78,85.57,97.38,74.09,82.96,79.92,82.07,34.87,52.11,49.22
2025-09-02 00:55:07,1756754707,44.76,56.7,12.85,49.96,67.29,96.13,57.07,38.8,93.66,28.4
2025-09-02 00:55:08,1756754708,81.25,53.15,35.0,34.91,65.26,38.0,10.13,65.67,43.57,64.52
2025-09-02 00:55:09,1756754709,37.16,70.03,42.83,38.09,44.75,47.38,32.59,80.7,45.17,85.09
2025-09-02 00:55:10,1756754710,49.65,49.29,96.2,78.08,44.31,22.72,73.42,45.94,89.3,31.96
2025-09-02 00:55:11,1756754711,28.48,73.11,48.68,46.41,91.68,60.63,32.05,57.07,50.62,65.82
2025-09-02 00:55:12,1756754712,77.12,60.05,16.13,85.74,41.5,62.0,57.11,76.82,12.3,96.42
2025-09-02 00:55:13,1756754713,66.37,70.54,62.02,84.02,86.37,63.6,67.0,86.8,69.63,62.63
2025-09-02 00:55:14,1756754714,43.2,21.92,73.45,60.77,28.68,59.44,49.0,35.57,13.79,58.57
